선수명,포지션,수비 승리 기여도,년도,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
이재원,포수,1.433,2020.0,SK,79,65,545 1/3,3,0,422,36,7,0.993,3,49,26,34.7
김성현,2루수,0.97,2020.0,SK,62,33,305,2,0,89,111,31,0.99,0,0,0,-
최항,2루수,0.755,2020.0,SK,43,35,295,3,0,83,101,30,0.984,0,0,0,-
김강민,중견수,0.684,2020.0,SK,110,69,658 1/3,2,0,207,8,4,0.991,0,0,0,-
최지훈,중견수,0.522,2020.0,SK,63,54,412,1,0,119,4,1,0.992,0,0,0,-
박성한,유격수,0.296,2020.0,SK,37,29,256,4,0,63,71,13,0.971,0,0,0,-
김성현,유격수,0.239,2020.0,SK,94,80,631 2/3,8,0,108,186,45,0.974,0,0,0,-
최지훈,우익수,0.233,2020.0,SK,78,52,468,2,0,109,3,0,0.982,0,0,0,-
김창평,2루수,0.214,2020.0,SK,32,23,208 1/3,3,0,39,69,14,0.973,0,0,0,-
이흥련,포수,0.198,2020.0,SK,47,35,302 1/3,3,0,267,17,3,0.99,3,33,10,23.3
최정,3루수,0.153,2020.0,SK,122,118,987 2/3,11,0,76,170,22,0.957,0,0,0,-
유서준,중견수,0.112,2020.0,SK,2,0,2 1/3,0,0,3,0,0,1.000,0,0,0,-
최준우,3루수,0.098,2020.0,SK,5,0,10,0,0,1,3,1,1.000,0,0,0,-
김재현,좌익수,0.092,2020.0,SK,5,2,23 1/3,0,0,4,0,0,1.000,0,0,0,-
최지훈,좌익수,0.085,2020.0,SK,28,11,127 1/3,1,0,29,1,0,0.968,0,0,0,-
정진기,좌익수,0.069,2020.0,SK,10,6,48 2/3,1,0,18,0,0,0.947,0,0,0,-
유서준,3루수,0.056,2020.0,SK,6,0,10,0,0,1,3,0,1.000,0,0,0,-
채현우,중견수,0.049,2020.0,SK,3,0,8,0,0,2,0,0,1.000,0,0,0,-
오태곤,유격수,0.04,2020.0,SK,3,2,17,1,0,4,5,0,0.900,0,0,0,-
정진기,우익수,0.037,2020.0,SK,25,19,184 1/3,3,0,49,0,0,0.942,0,0,0,-
정의윤,좌익수,0.034,2020.0,SK,27,19,160,0,0,41,0,0,1.000,0,0,0,-
김민준,좌익수,0.03,2020.0,SK,8,0,15 1/3,0,0,2,0,0,1.000,0,0,0,-
유서준,우익수,0.026,2020.0,SK,3,0,6,0,0,2,0,0,1.000,0,0,0,-
채현우,우익수,0.022,2020.0,SK,2,0,4,0,0,1,0,0,1.000,0,0,0,-
오태곤,좌익수,0.003,2020.0,SK,59,29,262 1/3,0,0,65,2,1,1.0,0,0,0,-
박성한,3루수,0.0,2020.0,SK,1,0,2,0,0,0,0,0,-,0,0,0,-
로맥,좌익수,-0.001,2020.0,SK,1,0,1,0,0,0,0,0,-,0,0,0,-
오태곤,우익수,-0.001,2020.0,SK,13,12,91,0,0,27,0,0,1.000,0,0,0,-
이거연,1루수,-0.003,2020.0,SK,2,0,4,0,0,3,0,0,1.000,0,0,0,-
최항,3루수,-0.006,2020.0,SK,8,2,24,0,0,2,4,0,1.000,0,0,0,-
정의윤,우익수,-0.012,2020.0,SK,3,2,14,0,0,2,1,0,1.000,0,0,0,-
오태곤,3루수,-0.013,2020.0,SK,9,9,64,1,0,8,10,2,0.947,0,0,0,-
윤석민,1루수,-0.021,2020.0,SK,7,4,38,0,0,33,2,3,1.000,0,0,0,-
유서준,2루수,-0.023,2020.0,SK,5,0,7,0,0,2,2,0,1.000,0,0,0,-
정현,2루수,-0.023,2020.0,SK,7,1,12 2/3,0,0,4,7,2,1.000,0,0,0,-
김경호,우익수,-0.043,2020.0,SK,15,6,62,0,0,9,0,0,1.000,0,0,0,-
김경호,중견수,-0.047,2020.0,SK,11,3,35,0,0,13,1,0,1.000,0,0,0,-
오태곤,1루수,-0.056,2020.0,SK,10,3,46 1/3,0,0,41,3,1,1.000,0,0,0,-
김재현,우익수,-0.06,2020.0,SK,3,2,13,0,0,6,0,0,1.000,0,0,0,-
오준혁,좌익수,-0.08,2020.0,SK,30,25,173 2/3,0,0,37,0,0,1.0,0,0,0,-
정현,유격수,-0.087,2020.0,SK,65,30,303 2/3,6,0,48,106,30,0.963,0,0,0,-
유서준,유격수,-0.088,2020.0,SK,7,2,23,2,0,2,10,3,0.857,0,0,0,-
정현,3루수,-0.088,2020.0,SK,16,1,41 2/3,1,0,2,9,2,0.917,0,0,0,-
김경호,좌익수,-0.1,2020.0,SK,27,11,131,0,0,27,0,0,1.000,0,0,0,-
오준혁,우익수,-0.104,2020.0,SK,9,2,23,0,0,6,0,0,1.000,0,0,0,-
류효승,1루수,-0.125,2020.0,SK,3,0,8,0,0,4,0,0,1.000,0,0,0,-
윤석민,3루수,-0.133,2020.0,SK,12,8,76,2,0,7,11,0,0.900,0,0,0,-
채현우,좌익수,-0.141,2020.0,SK,8,4,32 2/3,0,0,8,1,1,1.000,0,0,0,-
남태혁,1루수,-0.182,2020.0,SK,10,5,52,0,0,53,2,5,1.000,0,0,0,-
정진기,중견수,-0.201,2020.0,SK,7,6,47,0,0,11,0,0,1.000,0,0,0,-
채태인,1루수,-0.21,2020.0,SK,17,11,75 1/3,0,0,69,2,4,1.000,0,0,0,-
김성민,유격수,-0.213,2020.0,SK,9,1,27,2,0,3,5,1,0.800,0,0,0,-
로맥,3루수,-0.241,2020.0,SK,8,6,44,2,0,3,8,0,0.846,0,0,0,-
이현석,포수,-0.275,2020.0,SK,58,28,283 1/3,2,0,202,22,1,0.991,0,33,10,23.3
고종욱,좌익수,-0.431,2020.0,SK,45,39,302 2/3,2,0,59,0,0,0.967,0,0,0,-
최준우,2루수,-0.446,2020.0,SK,61,52,431 1/3,8,0,103,140,29,0.968,0,0,0,-
한유섬,우익수,-0.63,2020.0,SK,51,48,392,2,0,78,1,1,0.975,0,0,0,-
로맥,1루수,-0.677,2020.0,SK,124,121,1035 2/3,10,0,947,48,111,0.99,0,0,0,-
현원회,포수,,2020.0,SK,1,0,2,0,0,3,0,0,1.000,0,0,0,-
김민준,중견수,,2020.0,SK,1,0,1,0,0,1,0,0,1.000,0,0,0,-
김민준,우익수,,2020.0,SK,2,0,2,0,0,0,0,0,-,0,0,0,-
윤석민,유격수,,2020.0,SK,1,0,1,0,0,0,0,0,-,0,0,0,-
최항,1루수,,2020.0,SK,1,0,1,0,0,0,0,0,-,0,0,0,-
박해민,중견수,3.207,2020.0,삼성,126,121,1019 1/3,0,0,340,5,2,1.0,0,0,0,-
강민호,포수,1.359,2020.0,삼성,113,103,862 2/3,8,1,640,43,3,0.988,2,33,23,41.1
이학주,유격수,1.318,2020.0,삼성,62,57,483 1/3,4,0,108,161,40,0.985,0,0,0,-
김지찬,유격수,0.537,2020.0,삼성,37,27,233,4,0,47,68,13,0.966,0,0,0,-
박승규,우익수,0.459,2020.0,삼성,47,30,271,0,0,58,3,1,1.0,0,0,0,-
김지찬,2루수,0.409,2020.0,삼성,74,30,328 2/3,5,0,78,112,16,0.974,0,0,0,-
김상수,2루수,0.357,2020.0,삼성,106,100,817 1/3,7,0,215,249,72,0.985,0,0,0,-
김응민,포수,0.281,2020.0,삼성,43,21,212 1/3,2,0,167,8,1,0.989,0,12,1,7.7
김지찬,3루수,0.257,2020.0,삼성,13,6,64,0,0,5,11,2,1.000,0,0,0,-
김호재,유격수,0.22,2020.0,삼성,13,9,79,1,0,18,17,4,0.972,0,0,0,-
박계범,유격수,0.218,2020.0,삼성,41,23,218,4,0,38,63,14,0.962,0,0,0,-
송준석,우익수,0.191,2020.0,삼성,16,8,73,0,0,13,0,0,1.000,0,0,0,-
김재현,3루수,0.152,2020.0,삼성,13,0,16,0,0,2,5,0,1.000,0,0,0,-
최영진,1루수,0.127,2020.0,삼성,17,6,81 1/3,0,0,79,5,7,1.000,0,0,0,-
박해민,1루수,0.126,2020.0,삼성,6,4,36,0,0,29,4,5,1.000,0,0,0,-
김헌곤,중견수,0.125,2020.0,삼성,7,2,23,0,0,7,1,1,1.000,0,0,0,-
김지찬,중견수,0.105,2020.0,삼성,3,3,26,0,0,6,0,0,1.000,0,0,0,-
박찬도,우익수,0.09,2020.0,삼성,16,8,75,0,0,21,0,0,1.000,0,0,0,-
백승민,1루수,0.083,2020.0,삼성,5,3,23,0,0,26,3,5,1.000,0,0,0,-
강한울,3루수,0.081,2020.0,삼성,11,6,58 1/3,1,0,2,18,1,0.952,0,0,0,-
김성표,중견수,0.072,2020.0,삼성,10,0,16,0,0,6,0,0,1.000,0,0,0,-
이성곤,1루수,0.06,2020.0,삼성,24,15,120 1/3,2,0,107,8,11,0.983,0,0,0,-
김성윤,우익수,0.05,2020.0,삼성,2,0,5,0,0,1,0,0,1.000,0,0,0,-
구자욱,우익수,0.034,2020.0,삼성,48,48,390,1,0,91,2,0,0.989,0,0,0,-
살라디노,유격수,0.027,2020.0,삼성,6,6,46,2,0,9,19,6,0.933,0,0,0,-
이성규,1루수,0.024,2020.0,삼성,76,42,435 1/3,5,0,368,35,46,0.988,0,0,0,-
김민수,포수,0.022,2020.0,삼성,17,7,68,0,1,54,5,0,1.000,1,3,2,40.0
박찬도,좌익수,0.022,2020.0,삼성,31,18,170,0,0,39,1,0,1.0,0,0,0,-
이성규,유격수,0.02,2020.0,삼성,2,0,5,0,0,0,1,0,1.000,0,0,0,-
이성규,2루수,0.012,2020.0,삼성,1,0,3,0,0,1,0,0,1.000,0,0,0,-
박승규,좌익수,-0.001,2020.0,삼성,3,0,5,0,0,0,0,0,-,0,0,0,-
박계범,1루수,-0.002,2020.0,삼성,2,0,3,0,0,1,0,0,1.000,0,0,0,-
권정웅,포수,-0.004,2020.0,삼성,3,0,5 2/3,0,0,4,0,0,1.000,0,0,0,-
양우현,3루수,-0.038,2020.0,삼성,2,2,14,1,0,0,2,0,0.667,0,0,0,-
강한울,유격수,-0.043,2020.0,삼성,23,20,170,1,0,23,39,8,0.984,0,0,0,-
김헌곤,좌익수,-0.046,2020.0,삼성,42,24,234,1,0,58,1,0,0.983,0,0,0,-
김도환,포수,-0.048,2020.0,삼성,32,13,123 2/3,1,0,100,3,1,0.99,3,9,2,18.2
김동엽,좌익수,-0.051,2020.0,삼성,35,27,231,2,0,64,2,0,0.971,0,0,0,-
김호재,1루수,-0.055,2020.0,삼성,8,0,9,0,0,6,0,0,1.000,0,0,0,-
이성규,3루수,-0.06,2020.0,삼성,15,11,95,3,0,9,18,2,0.900,0,0,0,-
박승규,중견수,-0.066,2020.0,삼성,35,16,164,0,0,57,0,0,1.0,0,0,0,-
김호재,3루수,-0.068,2020.0,삼성,35,18,177 2/3,2,0,17,31,3,0.96,0,0,0,-
김호재,2루수,-0.075,2020.0,삼성,17,5,49 1/3,1,0,8,11,2,0.950,0,0,0,-
박계범,2루수,-0.078,2020.0,삼성,3,1,9,0,0,3,2,2,1.000,0,0,0,-
김성표,좌익수,-0.079,2020.0,삼성,1,1,7,0,0,0,0,0,-,0,0,0,-
김성윤,중견수,-0.084,2020.0,삼성,3,0,5,0,0,1,0,0,1.000,0,0,0,-
김성윤,좌익수,-0.087,2020.0,삼성,3,1,9 1/3,0,0,2,0,0,1.000,0,0,0,-
강한울,2루수,-0.09,2020.0,삼성,3,2,15,0,0,3,4,2,1.000,0,0,0,-
김재현,2루수,-0.09,2020.0,삼성,6,0,9,0,0,5,5,1,1.000,0,0,0,-
양우현,2루수,-0.095,2020.0,삼성,6,5,41,2,0,9,15,0,0.923,0,0,0,-
김헌곤,우익수,-0.117,2020.0,삼성,54,41,358,0,0,111,3,2,1.0,0,0,0,-
구자욱,좌익수,-0.123,2020.0,삼성,55,53,445,1,0,114,6,0,0.992,0,0,0,-
이성곤,우익수,-0.135,2020.0,삼성,14,3,45 1/3,0,0,12,2,0,1.000,0,0,0,-
김재현,유격수,-0.163,2020.0,삼성,17,1,38,1,0,5,5,0,0.909,0,0,0,-
박계범,3루수,-0.173,2020.0,삼성,32,19,171 1/3,3,0,16,33,6,0.942,0,0,0,-
팔카,좌익수,-0.184,2020.0,삼성,8,8,65,0,0,9,0,0,1.000,0,0,0,-
김지찬,우익수,-0.217,2020.0,삼성,2,0,5,1,0,1,0,0,0.500,0,0,0,-
최영진,좌익수,-0.244,2020.0,삼성,1,1,7,1,0,2,0,0,0.667,0,0,0,-
살라디노,3루수,-0.244,2020.0,삼성,13,10,83,2,0,8,6,1,0.875,0,0,0,-
팔카,우익수,-0.264,2020.0,삼성,6,6,47,0,0,6,0,0,1.000,0,0,0,-
팔카,1루수,-0.279,2020.0,삼성,11,11,84,2,0,65,9,6,0.974,0,0,0,-
살라디노,좌익수,-0.288,2020.0,삼성,16,11,96,0,0,19,0,0,1.000,0,0,0,-
살라디노,1루수,-0.302,2020.0,삼성,15,12,93,1,0,68,7,8,0.987,0,0,0,-
최영진,3루수,-0.363,2020.0,삼성,34,13,157 1/3,2,0,15,26,3,0.953,0,0,0,-
박찬도,중견수,-0.378,2020.0,삼성,5,2,18,0,0,4,0,0,1.000,0,0,0,-
이원석,1루수,-0.778,2020.0,삼성,53,49,387 1/3,2,0,322,29,28,0.994,0,0,0,-
이원석,3루수,-0.871,2020.0,삼성,59,56,435 2/3,8,0,28,52,8,0.909,0,0,0,-
송준석,좌익수,,2020.0,삼성,2,0,3,0,0,1,0,0,1.000,0,0,0,-
김성표,우익수,,2020.0,삼성,2,0,3,0,0,1,0,0,1.000,0,0,0,-
이성규,중견수,,2020.0,삼성,1,0,1,0,0,1,0,0,1.000,0,0,0,-
허경민,3루수,0.646,2020.0,두산,103,99,872 2/3,8,0,84,160,22,0.968,0,0,0,-
최주환,2루수,0.564,2020.0,두산,113,109,813 2/3,8,0,183,251,55,0.982,0,0,0,-
김재호,유격수,0.461,2020.0,두산,120,113,961 2/3,13,0,137,289,59,0.970,0,0,0,-
허경민,유격수,0.455,2020.0,두산,15,14,114 1/3,1,0,19,38,6,0.983,0,0,0,-
이유찬,유격수,0.397,2020.0,두산,22,6,67,2,0,20,17,3,0.949,0,0,0,-
박세혁,포수,0.359,2020.0,두산,118,106,880 2/3,8,1,752,38,5,0.990,2,59,14,19.2
서예일,2루수,0.237,2020.0,두산,20,0,38 2/3,0,0,5,16,4,1.000,0,0,0,-
정수빈,중견수,0.21,2020.0,두산,141,133,1162 2/3,1,0,328,7,3,0.997,0,0,0,-
페르난데스,1루수,0.197,2020.0,두산,26,24,191 2/3,1,0,170,10,21,0.994,0,0,0,-
양찬열,우익수,0.091,2020.0,두산,9,4,38 2/3,0,0,10,0,0,1.000,0,0,0,-
안권수,중견수,0.078,2020.0,두산,9,0,26,0,0,8,0,0,1.000,0,0,0,-
백동훈,우익수,0.069,2020.0,두산,11,0,27,0,0,9,0,0,1.000,0,0,0,-
조수행,중견수,0.049,2020.0,두산,9,0,19,0,0,6,0,0,1.000,0,0,0,-
장승현,포수,0.046,2020.0,두산,23,4,62 1/3,0,0,49,2,2,1.000,1,9,1,10.0
백동훈,좌익수,0.046,2020.0,두산,10,0,13,1,0,6,0,0,0.857,0,0,0,-
안권수,우익수,0.039,2020.0,두산,23,0,54 1/3,0,0,16,1,0,1.000,0,0,0,-
권민석,1루수,0.018,2020.0,두산,18,0,22,0,0,16,2,1,1.000,0,0,0,-
백동훈,중견수,0.008,2020.0,두산,9,1,16,0,0,6,0,0,1.000,0,0,0,-
이유찬,2루수,0.008,2020.0,두산,36,2,67 2/3,2,0,18,21,3,0.951,0,0,0,-
박지훈,2루수,0.001,2020.0,두산,1,0,1,0,0,0,0,0,-,0,0,0,-
국해성,1루수,-0.003,2020.0,두산,2,0,4,0,0,3,0,1,1.000,0,0,0,-
오재원,1루수,-0.005,2020.0,두산,3,0,8,1,0,7,0,0,0.875,0,0,0,-
오명진,2루수,-0.007,2020.0,두산,2,0,4,0,0,1,1,0,1.000,0,0,0,-
양찬열,좌익수,-0.009,2020.0,두산,6,1,10,0,0,1,1,0,1.000,0,0,0,-
최주환,3루수,-0.017,2020.0,두산,18,17,141,2,0,10,29,3,0.951,0,0,0,-
이승민,포수,-0.028,2020.0,두산,2,0,2,0,0,2,1,0,1.000,0,0,0,-
김인태,우익수,-0.032,2020.0,두산,13,5,49,0,0,13,0,0,1.000,0,0,0,-
최용제,1루수,-0.041,2020.0,두산,3,0,4,1,0,2,0,1,0.667,0,0,0,-
최용제,포수,-0.042,2020.0,두산,25,9,112 1/3,2,0,75,5,1,0.976,1,8,4,33.3
신성현,1루수,-0.054,2020.0,두산,6,0,10,0,0,8,0,1,1.000,0,0,0,-
서예일,유격수,-0.074,2020.0,두산,12,2,29,2,0,5,10,3,0.882,0,0,0,-
정상호,포수,-0.146,2020.0,두산,42,25,223 1/3,2,0,192,15,1,0.990,2,15,3,16.7
안권수,좌익수,-0.147,2020.0,두산,33,0,60 1/3,0,0,15,0,0,1.000,0,0,0,-
최주환,1루수,-0.158,2020.0,두산,21,10,104 1/3,0,0,92,7,10,1.000,0,0,0,-
국해성,좌익수,-0.175,2020.0,두산,10,6,49,0,0,10,0,0,1.000,0,0,0,-
박건우,중견수,-0.179,2020.0,두산,10,10,62,0,0,19,0,0,1.000,0,0,0,-
김인태,좌익수,-0.18,2020.0,두산,36,10,124 2/3,0,0,26,0,0,1.000,0,0,0,-
조수행,우익수,-0.207,2020.0,두산,23,8,99 2/3,1,0,23,0,0,0.958,0,0,0,-
오재원,2루수,-0.224,2020.0,두산,69,33,359 2/3,4,0,84,111,27,0.980,0,0,0,-
서예일,3루수,-0.244,2020.0,두산,12,3,30,1,0,4,2,2,0.857,0,0,0,-
박건우,우익수,-0.258,2020.0,두산,121,114,902,2,0,214,7,4,0.991,0,0,0,-
권민석,3루수,-0.29,2020.0,두산,25,5,75,1,0,6,8,1,0.933,0,0,0,-
이유찬,3루수,-0.337,2020.0,두산,30,17,145,2,0,17,30,7,0.959,0,0,0,-
국해성,우익수,-0.394,2020.0,두산,30,13,113,1,0,25,1,0,0.963,0,0,0,-
권민석,유격수,-0.494,2020.0,두산,19,6,67 2/3,1,0,6,18,3,0.960,0,0,0,-
오재일,1루수,-1.551,2020.0,두산,115,110,927 1/3,3,0,833,36,75,0.997,0,0,0,-
김재환,좌익수,-1.593,2020.0,두산,127,127,1014 2/3,2,0,247,5,1,0.992,0,0,0,-
박세혁,우익수,,2020.0,두산,1,0,2,0,0,0,0,0,-,0,0,0,-
박지훈,유격수,,2020.0,두산,1,0,1,0,0,0,0,0,-,0,0,0,-
조수행,좌익수,,2020.0,두산,10,0,14,0,0,1,0,0,1.000,0,0,0,-
박지훈,3루수,,2020.0,두산,1,0,1,0,0,1,1,0,1.000,0,0,0,-
박지훈,1루수,,2020.0,두산,4,0,5,0,0,7,0,0,1.000,0,0,0,-
이정후,우익수,,,키움,107,93,809 2/3,2,0,181,8,2,0.990,0,0,0,-
김하성,유격수,,,키움,96,86,743,14,0,114,256,53,0.964,0,0,0,-
전병우,3루수,,,키움,94,78,681,8,0,53,139,10,0.960,0,0,0,-
박준태,중견수,,,키움,90,78,632,1,0,169,4,2,0.994,0,0,0,-
박병호,1루수,,,키움,88,85,712 2/3,6,0,694,56,69,0.992,0,0,0,-
박동원,포수,,,키움,86,75,641 1/3,6,4,461,36,4,0.988,7,44,11,20.0
허정협,좌익수,,,키움,71,59,492,1,0,90,2,0,0.989,0,0,0,-
이지영,포수,,,키움,70,50,440 2/3,4,2,362,15,1,0.990,0,28,7,20.0
김혜성,2루수,,,키움,67,50,441 2/3,4,0,112,160,36,0.986,0,0,0,-
김상수,투수,,,키움,60,0,51 1/3,1,1,3,4,0,0.875,0,0,0,-
양현,투수,,,키움,58,1,60,1,1,3,8,1,0.917,0,0,0,-
김하성,3루수,,,키움,55,41,360 1/3,6,0,21,93,11,0.950,0,0,0,-
서건창,2루수,,,키움,54,52,440 2/3,3,0,124,145,40,0.989,0,0,0,-
김웅빈,1루수,,,키움,53,44,381 1/3,3,0,364,24,37,0.992,0,0,0,-
김태훈,투수,,,키움,53,2,64,1,3,2,14,2,0.941,0,0,0,-
조상우,투수,,,키움,53,0,54 1/3,0,0,2,2,0,1.000,0,0,0,-
이영준,투수,,,키움,52,0,40,0,1,3,5,2,1.000,0,0,0,-
김혜성,유격수,,,키움,50,35,322,3,0,58,114,39,0.983,0,0,0,-
박정음,중견수,,,키움,50,6,130 2/3,0,0,35,0,0,1.000,0,0,0,-
박준태,좌익수,,,키움,46,23,208 2/3,1,0,51,1,0,0.981,0,0,0,-
김혜성,좌익수,,,키움,44,32,291 2/3,0,0,60,3,1,1.000,0,0,0,-
이정후,중견수,,,키움,44,34,284 2/3,1,0,90,2,0,0.989,0,0,0,-
주효상,포수,,,키움,44,19,191 1/3,4,1,154,14,1,0.977,1,14,9,39.1
김재웅,투수,,,키움,43,7,59 2/3,1,0,2,6,0,0.889,0,0,0,-
안우진,투수,,,키움,42,0,36,1,0,2,1,0,0.750,0,0,0,-
조성운,투수,,,키움,42,0,45,1,1,1,6,0,0.875,0,0,0,-
김규민,좌익수,,,키움,39,16,170,0,0,52,2,0,1.000,0,0,0,-
러셀,2루수,,,키움,38,35,303,4,0,65,115,23,0.978,0,0,0,-
허정협,우익수,,,키움,37,26,215 1/3,2,0,42,1,0,0.956,0,0,0,-
임규빈,투수,,,키움,33,0,37 2/3,0,0,1,2,0,1.000,0,0,0,-
전병우,1루수,,,키움,31,13,132 1/3,1,0,129,11,15,0.993,0,0,0,-
러셀,유격수,,,키움,28,21,191 1/3,8,0,41,64,12,0.929,0,0,0,-
요키시,투수,,,키움,27,27,159 2/3,4,0,10,37,2,0.922,0,0,0,-
박준태,우익수,,,키움,26,11,124 2/3,3,0,27,1,0,0.903,0,0,0,-
변상권,중견수,,,키움,26,14,142,0,0,39,0,0,1.000,0,0,0,-
김선기,투수,,,키움,25,0,22,0,0,1,0,0,1.000,0,0,0,-
김성민,투수,,,키움,25,0,23 2/3,0,0,0,8,0,1.000,0,0,0,-
오주원,투수,,,키움,25,0,18 1/3,0,0,1,5,0,1.000,0,0,0,-
한현희,투수,,,키움,25,25,135 2/3,0,0,11,17,0,1.000,0,0,0,-
양지율,투수,,,키움,24,0,23 1/3,0,0,0,3,0,1.000,0,0,0,-
이승호,투수,,,키움,24,23,118 2/3,1,1,8,15,0,0.958,0,0,0,-
김주형,3루수,,,키움,21,6,68,2,0,5,12,0,0.895,0,0,0,-
브리검,투수,,,키움,21,21,107,1,0,5,20,2,0.962,0,0,0,-
최원태,투수,,,키움,21,21,110,0,0,6,19,1,1.000,0,0,0,-
조영건,투수,,,키움,20,10,44 1/3,0,0,2,3,0,1.000,0,0,0,-
윤정현,투수,,,키움,15,4,27 1/3,1,0,3,2,0,0.833,0,0,0,-
박정음,좌익수,,,키움,14,1,29,0,0,7,0,0,1.000,0,0,0,-
송우현,우익수,,,키움,12,4,38 2/3,0,0,8,0,0,1.000,0,0,0,-
임병욱,중견수,,,키움,12,12,91,1,0,20,2,0,0.957,0,0,0,-
김규민,우익수,,,키움,11,7,62,0,0,15,0,0,1.000,0,0,0,-
김주형,2루수,,,키움,10,1,29,1,0,7,11,5,0.947,0,0,0,-
문성현,투수,,,키움,10,2,15,0,0,0,0,0,-,0,0,0,-
김혜성,3루수,,,키움,9,8,58,2,0,4,10,1,0.875,0,0,0,-
이택근,좌익수,,,키움,9,8,54,0,0,10,0,0,1.000,0,0,0,-
전병우,2루수,,,키움,9,5,51,0,0,16,19,5,1.000,0,0,0,-
김동혁,투수,,,키움,8,0,8 2/3,0,0,1,1,0,1.000,0,0,0,-
김웅빈,3루수,,,키움,8,3,35,3,0,3,8,0,0.786,0,0,0,-
모터,3루수,,,키움,8,8,66,2,0,5,14,2,0.905,0,0,0,-
박정음,우익수,,,키움,8,0,12,0,0,2,0,0,1.000,0,0,0,-
박주홍,좌익수,,,키움,7,3,22,1,0,6,0,0,0.857,0,0,0,-
신재영,투수,,,키움,7,0,5,1,0,1,0,0,0.500,0,0,0,-
허정협,1루수,,,키움,7,1,25,0,0,31,3,7,1.000,0,0,0,-
김수환,1루수,,,키움,6,1,21,0,0,23,2,3,1.000,0,0,0,-
김은성,3루수,,,키움,6,0,8,0,0,1,2,0,1.000,0,0,0,-
김은성,2루수,,,키움,6,1,10,0,0,3,6,3,1.000,0,0,0,-
김주형,유격수,,,키움,5,2,20,0,0,1,5,0,1.000,0,0,0,-
박승주,투수,,,키움,5,0,3 2/3,0,0,1,0,0,1.000,0,0,0,-
변상권,좌익수,,,키움,5,1,12,0,0,4,0,0,1.000,0,0,0,-
김규민,1루수,,,키움,4,0,6,1,0,3,1,0,0.800,0,0,0,-
김재현,포수,,,키움,4,0,7,0,0,2,1,0,1.000,0,1,0,0.0
김정후,투수,,,키움,4,0,3,0,0,0,1,0,1.000,0,0,0,-
문찬종,2루수,,,키움,3,0,4,0,0,2,2,1,1.000,0,0,0,-
박주성,투수,,,키움,3,0,2,0,0,0,0,0,-,0,0,0,-
김은성,유격수,,,키움,2,0,3,0,0,0,0,0,-,0,0,0,-
김정인,투수,,,키움,2,0,1,0,0,0,0,0,-,0,0,0,-
모터,우익수,,,키움,2,2,15,0,0,6,0,0,1.000,0,0,0,-
문찬종,3루수,,,키움,2,0,4,0,0,0,0,0,-,0,0,0,-
김병휘,2루수,,,키움,1,0,1,0,0,0,1,0,1.000,0,0,0,-
김은성,1루수,,,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
김혜성,우익수,,,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
모터,1루수,,,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
문찬종,유격수,,,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
박관진,투수,,,키움,1,0,1/3,0,0,0,0,0,-,0,0,0,-
박주홍,우익수,,,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
송우현,좌익수,,,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
임지열,우익수,,,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
정대현,투수,,,키움,1,1,2 2/3,0,0,0,0,0,-,0,0,0,-
차재용,투수,,,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
마차도,유격수,1.8,2020.0,롯데,144,139,1180 2/3,10,0,228,380,88,0.984,0,0,0,-
김준태,포수,1.301,2020.0,롯데,125,84,793,7,0,615,54,5,0.99,4,64,12,15.8
한동희,3루수,0.586,2020.0,롯데,124,119,973,16,0,58,206,11,0.943,0,0,0,-
신본기,유격수,0.264,2020.0,롯데,25,4,78,0,0,12,28,3,1.0,0,0,0,-
허일,좌익수,0.237,2020.0,롯데,27,3,71,0,0,21,0,0,1.0,0,0,0,-
추재현,중견수,0.164,2020.0,롯데,4,4,31,0,0,14,0,0,1.0,0,0,0,-
강태율,포수,0.164,2020.0,롯데,14,0,39 2/3,0,0,29,0,0,1.0,0,1,0,0.0
김재유,중견수,0.157,2020.0,롯데,34,18,162 1/3,0,0,47,1,0,1.0,0,0,0,-
김민수,3루수,0.107,2020.0,롯데,3,2,20 2/3,0,0,0,7,2,1.0,0,0,0,-
김강현,포수,0.09,2020.0,롯데,5,0,9,0,0,6,0,0,1.0,0,0,0,-
배성근,유격수,0.084,2020.0,롯데,4,1,17,0,0,1,5,0,1.0,0,0,0,-
강로한,좌익수,0.072,2020.0,롯데,2,2,15,0,0,2,0,0,1.0,0,0,0,-
이호연,1루수,0.064,2020.0,롯데,1,0,4 1/3,0,0,3,0,0,1.000,0,0,0,-
김동한,2루수,0.062,2020.0,롯데,15,3,46 2/3,0,0,11,16,5,1.0,0,0,0,-
민병헌,우익수,0.06,2020.0,롯데,3,2,24,0,0,4,0,0,1.0,0,0,0,-
이대호,1루수,0.058,2020.0,롯데,55,53,443 1/3,2,0,460,38,46,0.996,0,0,0,-
