선수명,포지션,수비 승리 기여도,년도,순위,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
최형우,좌익수,-0.619,2023,,KIA,15,14,107,1,0,18,0,0,0.947,0,0,0,-
나성범,우익수,-0.833,2023,,KIA,50,49,410 2/3,1,0,88,4,0,0.989,0,0,0,-
홍종표,3루수,,2023,,KIA,3,0,5,0,0,1,2,1,1.000,0,0,0,-
박정우,중견수,,2023,,KIA,1,0,2,0,0,1,0,0,1.000,0,0,0,-
김선빈,유격수,,2023,,KIA,2,0,2,0,0,0,0,0,-,0,0,0,-
최정용,1루수,,2023,,KIA,2,0,4,0,0,3,0,0,1.000,0,0,0,-
최정용,유격수,,2023,,KIA,1,0,1,0,0,0,1,0,1.000,0,0,0,-
장성우,포수,1.26,2023,2.0,KT,116,104,886,6,0,719,43,10,0.992,2,76,13,14.6
알포드,좌익수,0.937,2023,3.0,KT,112,108,858,3,0,209,5,1,0.986,0,0,0,-
박병호,1루수,0.71,2023,7.0,KT,92,89,730 1/3,5,0,670,61,55,0.993,0,0,0,-
김민혁,우익수,0.522,2023,15.0,KT,46,42,288,2,0,64,0,0,0.97,0,0,0,-
황재균,3루수,0.482,2023,4.0,KT,107,103,895,11,0,82,162,14,0.957,0,0,0,-
송민섭,우익수,0.471,2023,19.0,KT,42,1,83,0,0,27,0,0,1.0,0,0,0,-
김상수,유격수,0.43,2023,1.0,KT,129,123,1020 1/3,6,0,176,259,54,0.986,0,0,0,-
정준영,좌익수,0.332,2023,47.0,KT,14,2,31,0,0,11,1,0,1.0,0,0,0,-
이호연,2루수,0.32,2023,9.0,KT,64,52,370 1/3,8,0,80,125,19,0.962,0,0,0,-
강현우,포수,0.277,2023,15.0,KT,46,24,235 1/3,1,0,175,11,1,0.995,0,14,2,12.5
김민혁,좌익수,0.248,2023,15.0,KT,46,28,275 2/3,1,0,68,1,0,0.986,0,0,0,-
장준원,3루수,0.24,2023,31.0,KT,26,12,109 1/3,0,0,5,17,1,1.0,0,0,0,-
김민혁,중견수,0.226,2023,25.0,KT,30,28,204,1,0,58,0,0,0.983,0,0,0,-
강민성,3루수,0.199,2023,56.0,KT,10,7,57,2,0,4,14,0,0.9,0,0,0,-
김준태,포수,0.199,2023,22.0,KT,35,16,162 2/3,4,0,108,11,2,0.967,1,21,4,16.0
홍현빈,우익수,0.17,2023,61.0,KT,8,4,32 1/3,0,0,9,0,0,1.000,0,0,0,-
정준영,우익수,0.149,2023,52.0,KT,11,3,44,0,0,10,1,0,1.0,0,0,0,-
장준원,유격수,0.129,2023,18.0,KT,43,14,167 1/3,2,0,32,52,13,0.977,0,0,0,-
이상호,3루수,0.127,2023,52.0,KT,11,4,46 1/3,0,0,6,10,0,1.0,0,0,0,-
이상호,2루수,0.125,2023,23.0,KT,31,6,93,1,0,16,22,4,0.974,0,0,0,-
신본기,유격수,0.11,2023,37.0,KT,19,6,70 1/3,2,0,11,19,6,0.938,0,0,0,-
신본기,2루수,0.109,2023,40.0,KT,17,6,71 2/3,0,0,20,28,5,1.0,0,0,0,-
오윤석,1루수,0.109,2023,13.0,KT,52,34,308 2/3,0,0,276,32,28,1.0,0,0,0,-
이호연,1루수,0.095,2023,56.0,KT,10,2,32 2/3,0,0,33,2,1,1.0,0,0,0,-
김병준,중견수,0.087,2023,87.0,KT,1,1,5,0,0,3,0,0,1.000,0,0,0,-
오윤석,3루수,0.079,2023,63.0,KT,7,0,11 2/3,0,0,0,3,0,1.000,0,0,0,-
김병희,3루수,0.066,2023,77.0,KT,3,1,14,0,0,0,3,0,1.000,0,0,0,-
황재균,유격수,0.06,2023,80.0,KT,2,0,5,0,0,1,3,1,1.000,0,0,0,-
손민석,2루수,0.058,2023,66.0,KT,6,3,27,0,0,6,12,2,1.000,0,0,0,-
박경수,2루수,0.048,2023,5.0,KT,101,52,503,4,0,117,179,35,0.987,0,0,0,-
조용호,좌익수,0.047,2023,52.0,KT,11,2,31,0,0,5,1,1,1.0,0,0,0,-
손민석,유격수,0.045,2023,70.0,KT,5,0,7,0,0,4,0,0,1.000,0,0,0,-
강민성,1루수,0.036,2023,87.0,KT,1,0,3,0,0,3,1,0,1.000,0,0,0,-
이시원,우익수,0.029,2023,45.0,KT,15,5,59,0,0,21,0,0,1.0,0,0,0,-
송민섭,중견수,0.029,2023,40.0,KT,17,0,37 2/3,0,0,14,0,0,1.0,0,0,0,-
이호연,3루수,0.027,2023,50.0,KT,12,6,60,1,0,3,12,1,0.938,0,0,0,-
조용호,중견수,0.027,2023,87.0,KT,1,0,2,0,0,1,0,0,1.000,0,0,0,-
안치영,중견수,0.015,2023,75.0,KT,4,2,15,0,0,5,0,0,1.000,0,0,0,-
안치영,좌익수,0.011,2023,56.0,KT,10,0,14 2/3,0,0,4,0,0,1.0,0,0,0,-
김병희,2루수,-0.005,2023,87.0,KT,1,0,2,0,0,0,0,0,-,0,0,0,-
장준원,2루수,-0.006,2023,66.0,KT,6,0,12,0,0,2,3,1,1.000,0,0,0,-
이시원,좌익수,-0.014,2023,63.0,KT,7,0,17 1/3,0,0,4,0,0,1.000,0,0,0,-
이시원,중견수,-0.02,2023,77.0,KT,3,1,13,0,0,3,0,0,1.000,0,0,0,-
문상인,포수,-0.021,2023,87.0,KT,1,0,3,0,0,2,0,0,1.000,0,0,0,-
문상철,우익수,-0.032,2023,80.0,KT,2,1,7 2/3,0,0,4,0,0,1.000,0,0,0,-
류현인,2루수,-0.038,2023,61.0,KT,8,1,22,0,0,3,9,1,1.000,0,0,0,-
홍현빈,좌익수,-0.047,2023,56.0,KT,10,0,16 1/3,0,0,6,0,0,1.0,0,0,0,-
이상호,유격수,-0.048,2023,80.0,KT,2,0,3,0,0,1,2,0,1.000,0,0,0,-
문상준,유격수,-0.053,2023,87.0,KT,1,0,2,0,0,0,0,0,-,0,0,0,-
오윤석,2루수,-0.06,2023,27.0,KT,28,23,176,2,0,33,60,8,0.979,0,0,0,-
박민석,유격수,-0.064,2023,87.0,KT,1,1,9,1,0,1,2,2,0.750,0,0,0,-
강백호,1루수,-0.065,2023,66.0,KT,6,6,51,0,0,43,6,6,1.000,0,0,0,-
손민석,3루수,-0.069,2023,87.0,KT,1,0,1,1,0,0,0,0,0.000,0,0,0,-
문상철,좌익수,-0.088,2023,63.0,KT,7,3,39,1,0,11,0,0,0.917,0,0,0,-
문상준,2루수,-0.109,2023,80.0,KT,2,1,8,1,0,1,0,0,0.500,0,0,0,-
강현우,1루수,-0.121,2023,87.0,KT,1,0,1,1,0,1,0,0,0.500,0,0,0,-
류현인,3루수,-0.13,2023,66.0,KT,6,4,35,1,0,3,5,2,0.889,0,0,0,-
배정대,중견수,-0.14,2023,6.0,KT,97,93,800,1,0,246,6,3,0.996,0,0,0,-
신본기,3루수,-0.158,2023,49.0,KT,13,7,56 2/3,1,0,11,5,1,0.941,0,0,0,-
홍현빈,중견수,-0.162,2023,29.0,KT,27,16,151 2/3,0,0,47,1,0,1.0,0,0,0,-
강백호,우익수,-0.163,2023,34.0,KT,23,20,159,1,0,33,1,0,0.971,0,0,0,-
알포드,중견수,-0.245,2023,87.0,KT,1,1,5,0,0,0,0,0,-,0,0,0,-
이상호,1루수,-0.253,2023,40.0,KT,17,0,29 1/3,0,0,22,2,1,1.0,0,0,0,-
정준영,중견수,-0.257,2023,52.0,KT,11,2,53 2/3,1,0,20,0,0,0.952,0,0,0,-
안치영,우익수,-0.296,2023,12.0,KT,57,31,300,2,0,53,2,0,0.965,0,0,0,-
조용호,우익수,-0.463,2023,14.0,KT,49,37,312,1,0,56,2,0,0.983,0,0,0,-
문상철,1루수,-0.558,2023,29.0,KT,27,13,131,1,0,120,9,10,0.992,0,0,0,-
송민섭,좌익수,,2023,70.0,KT,5,0,4,0,0,1,0,0,1.000,0,0,0,-
이상호,우익수,,2023,80.0,KT,2,0,2,0,0,0,0,0,-,0,0,0,-
류현인,유격수,,2023,80.0,KT,2,0,3,0,0,2,2,1,1.000,0,0,0,-
박민석,2루수,,2023,80.0,KT,2,0,2,0,0,0,1,0,1.000,0,0,0,-
문상철,3루수,,2023,87.0,KT,1,0,1,0,0,0,0,0,-,0,0,0,-
