선수명,포지션,수비 승리 기여도,년도,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
지석훈,유격수,0.056,2021,NC,12,1,31,0,0,1,13,3,1.000,0,0,0,-
이재율,중견수,0.053,2021,NC,5,0,15,0,0,4,0,0,1.000,0,0,0,-
김준완,중견수,0.05,2021,NC,9,0,13,0,0,4,0,0,1.000,0,0,0,-
최정원,중견수,0.037,2021,NC,4,0,5,0,0,3,0,0,1.000,0,0,0,-
모창민,1루수,0.029,2021,NC,3,2,16,0,0,15,1,3,1.000,0,0,0,-
정현,3루수,0.025,2021,NC,25,9,104 2/3,1,0,5,16,1,0.955,0,0,0,-
권희동,우익수,0.022,2021,NC,14,10,83,1,0,14,0,0,0.933,0,0,0,-
김준완,좌익수,0.012,2021,NC,1,1,7,0,0,3,0,0,1.000,0,0,0,-
최우재,좌익수,0.011,2021,NC,1,0,2,0,0,1,0,0,1.000,0,0,0,-
박준영,유격수,0.006,2021,NC,59,38,343,6,0,62,90,21,0.962,0,0,0,-
최승민,중견수,0.001,2021,NC,16,4,55,0,0,20,0,0,1.000,0,0,0,-
정현,유격수,0.001,2021,NC,2,0,3,0,0,0,0,0,-,0,0,0,-
전민수,우익수,0.0,2021,NC,4,0,5,0,0,0,0,0,-,0,0,0,-
김기환,우익수,-0.001,2021,NC,2,0,2,0,0,0,0,0,-,0,0,0,-
강진성,우익수,-0.001,2021,NC,1,0,1,0,0,0,0,0,-,0,0,0,-
노진혁,1루수,-0.002,2021,NC,1,0,1,0,0,1,0,0,1.000,0,0,0,-
이원재,좌익수,-0.008,2021,NC,1,0,4,0,0,0,0,0,-,0,0,0,-
김준완,우익수,-0.009,2021,NC,4,0,10,0,0,4,0,0,1.000,0,0,0,-
도태훈,3루수,-0.047,2021,NC,47,14,144,2,0,13,25,3,0.95,0,0,0,-
정범모,포수,-0.063,2021,NC,19,3,53 2/3,0,0,45,1,0,1.000,0,2,0,0.0
도태훈,1루수,-0.065,2021,NC,13,1,37 1/3,0,0,34,2,1,1.000,0,0,0,-
정진기,중견수,-0.067,2021,NC,15,10,80,1,0,19,2,0,0.955,0,0,0,-
권희동,좌익수,-0.089,2021,NC,29,15,153 2/3,0,0,34,2,2,1.000,0,0,0,-
최보성,3루수,-0.099,2021,NC,8,3,34,2,0,3,6,1,0.818,0,0,0,-
정현,2루수,-0.106,2021,NC,37,20,199,3,0,46,56,12,0.971,0,0,0,-
도태훈,2루수,-0.127,2021,NC,21,1,40 1/3,2,0,14,15,6,0.935,0,0,0,-
정진기,우익수,-0.16,2021,NC,31,4,79,1,0,17,0,0,0.944,0,0,0,-
권희동,중견수,-0.208,2021,NC,6,3,23,0,0,4,0,0,1.000,0,0,0,-
지석훈,2루수,-0.215,2021,NC,15,7,64,1,0,10,20,1,0.968,0,0,0,-
노진혁,3루수,-0.247,2021,NC,37,35,277 2/3,3,0,26,44,3,0.959,0,0,0,-
양의지,포수,-0.249,2021,NC,45,38,302 1/3,3,1,252,20,4,0.989,3,15,8,34.8
정진기,좌익수,-0.268,2021,NC,43,29,240 1/3,0,0,52,2,0,1.0,0,0,0,-
이원재,1루수,-0.273,2021,NC,24,15,129,2,0,107,10,13,0.983,0,0,0,-
박대온,포수,-0.348,2021,NC,41,27,234 2/3,2,1,204,13,1,0.991,1,20,4,16.7
전민수,좌익수,-0.427,2021,NC,21,8,67,0,0,12,0,0,1.000,0,0,0,-
윤형준,1루수,-0.534,2021,NC,25,11,103,6,0,90,7,8,0.942,0,0,0,-
나성범,우익수,-1.017,2021,NC,131,130,1071 2/3,5,0,231,5,1,0.979,0,0,0,-
이명기,좌익수,-1.069,2021,NC,49,48,380,1,0,80,3,0,0.988,0,0,0,-
강진성,1루수,-1.958,2021,NC,120,115,970 1/3,13,0,839,56,67,0.986,0,0,0,-
김기환,중견수,,2021,NC,1,0,1,0,0,1,0,0,1.000,0,0,0,-
오태양,2루수,,2021,NC,1,0,1,0,0,1,0,0,1.000,0,0,0,-
도태훈,유격수,,2021,NC,1,0,2,0,0,1,1,0,1.000,0,0,0,-
오장한,우익수,,2021,NC,1,0,2,0,0,1,0,0,1.000,0,0,0,-
최정원,우익수,,2021,NC,1,0,1,0,0,0,0,0,-,0,0,0,-
박준영,2루수,,2021,NC,1,0,1,0,0,0,1,0,1.000,0,0,0,-
이재율,우익수,,2021,NC,2,0,2,0,0,1,0,0,1.000,0,0,0,-
오지환,유격수,2.706,2021,LG,132,129,1060 2/3,13,0,175,359,90,0.976,0,0,0,-
김민성,3루수,1.198,2021,LG,117,107,854,7,0,54,176,22,0.97,0,0,0,-
유강남,포수,0.678,2021,LG,129,117,961,3,1,829,66,7,0.997,9,77,23,23.0
김용의,1루수,0.613,2021,LG,79,3,155 2/3,1,0,153,15,18,0.994,0,0,0,-
서건창,2루수,0.508,2021,LG,131,127,1038 1/3,8,0,253,307,82,0.986,0,0,0,-
홍창기,우익수,0.238,2021,LG,31,23,206 2/3,0,0,46,1,0,1.0,0,0,0,-
문성주,중견수,0.211,2021,LG,5,4,34,0,0,14,0,0,1.000,0,0,0,-
정주현,2루수,0.204,2021,LG,72,67,505,12,0,110,188,44,0.961,0,0,0,-
구본혁,유격수,0.202,2021,LG,44,6,113 1/3,1,0,17,48,13,0.985,0,0,0,-
이상호,3루수,0.2,2021,LG,12,3,50,0,0,3,11,1,1.000,0,0,0,-
구본혁,3루수,0.163,2021,LG,35,1,62 2/3,0,0,6,15,2,1.0,0,0,0,-
이주형,1루수,0.144,2021,LG,4,3,22,0,0,24,1,2,1.000,0,0,0,-
문성주,우익수,0.132,2021,LG,6,5,30,0,0,8,0,0,1.000,0,0,0,-
문보경,1루수,0.13,2021,LG,61,48,390 2/3,2,0,403,38,45,0.995,0,0,0,-
홍창기,좌익수,0.128,2021,LG,8,1,20,0,0,7,0,0,1.000,0,0,0,-
문보경,3루수,0.114,2021,LG,54,31,270 2/3,3,0,25,65,2,0.968,0,0,0,-
이재원,좌익수,0.089,2021,LG,20,18,140,0,0,30,2,0,1.000,0,0,0,-
이영빈,1루수,0.079,2021,LG,26,20,162 1/3,2,0,157,12,11,0.988,0,0,0,-
이재원,중견수,0.076,2021,LG,2,1,9,0,0,5,0,0,1.000,0,0,0,-
이재원,우익수,0.071,2021,LG,35,22,217,0,0,49,1,0,1.0,0,0,0,-
이천웅,좌익수,0.056,2021,LG,26,12,139 1/3,0,0,29,0,0,1.000,0,0,0,-
이성우,포수,0.055,2021,LG,34,11,112 2/3,1,0,101,5,1,0.991,1,8,1,11.1
김호은,1루수,0.021,2021,LG,2,1,9,0,0,9,2,1,1.000,0,0,0,-
김용의,중견수,0.015,2021,LG,1,0,2,0,0,1,0,0,1.000,0,0,0,-
신민재,중견수,0.005,2021,LG,8,0,17,0,0,4,0,0,1.000,0,0,0,-
문보경,2루수,0.002,2021,LG,1,0,3,0,0,0,0,0,-,0,0,0,-
김민성,유격수,0.002,2021,LG,2,0,2,0,0,0,0,0,-,0,0,0,-
신민재,유격수,0.002,2021,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
신민재,좌익수,0.001,2021,LG,2,0,6,0,0,1,0,0,1.000,0,0,0,-
최민창,중견수,0.0,2021,LG,2,0,3,0,0,0,0,0,-,0,0,0,-
이형종,중견수,0.0,2021,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
신민재,우익수,-0.001,2021,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
이상호,2루수,-0.003,2021,LG,26,8,97,0,0,21,33,8,1.000,0,0,0,-
신민재,2루수,-0.003,2021,LG,11,4,39,1,0,8,14,2,0.957,0,0,0,-
김현수,1루수,-0.007,2021,LG,5,2,15 2/3,0,0,19,1,1,1.000,0,0,0,-
김용의,좌익수,-0.01,2021,LG,1,0,2,0,0,0,0,0,-,0,0,0,-
한석현,좌익수,-0.011,2021,LG,8,5,41,0,0,5,0,0,1.000,0,0,0,-
김민성,2루수,-0.012,2021,LG,3,0,5 2/3,0,0,2,3,0,1.000,0,0,0,-
안익훈,좌익수,-0.035,2021,LG,8,0,11,0,0,2,0,0,1.000,0,0,0,-
이주형,중견수,-0.038,2021,LG,1,0,3,0,0,0,0,0,-,0,0,0,-
이영빈,3루수,-0.039,2021,LG,2,0,2,0,0,1,0,0,1.000,0,0,0,-
장준원,3루수,-0.042,2021,LG,2,0,5,1,0,0,1,0,0.500,0,0,0,-
한석현,우익수,-0.044,2021,LG,2,1,9,0,0,1,0,0,1.000,0,0,0,-
한석현,중견수,-0.051,2021,LG,2,1,8,1,0,1,0,0,0.500,0,0,0,-
이상호,유격수,-0.053,2021,LG,1,1,7,0,0,1,2,0,1.000,0,0,0,-
이영빈,유격수,-0.057,2021,LG,18,7,62 2/3,2,0,5,22,6,0.931,0,0,0,-
문성주,좌익수,-0.059,2021,LG,23,11,117,1,0,26,0,0,0.963,0,0,0,-
손호영,3루수,-0.072,2021,LG,2,1,9,1,0,0,0,0,0.000,0,0,0,-
안익훈,중견수,-0.085,2021,LG,22,0,38,0,0,7,0,0,1.000,0,0,0,-
손호영,유격수,-0.09,2021,LG,6,1,22 2/3,1,0,4,8,0,0.923,0,0,0,-
이영빈,2루수,-0.14,2021,LG,20,7,69,3,0,13,23,6,0.923,0,0,0,-
안익훈,우익수,-0.144,2021,LG,20,0,33,0,0,2,0,0,1.000,0,0,0,-
구본혁,2루수,-0.149,2021,LG,55,0,89,1,0,23,19,7,0.977,0,0,0,-
김재성,포수,-0.179,2021,LG,55,16,198 2/3,1,0,162,13,1,0.994,2,13,5,27.8
이상호,1루수,-0.191,2021,LG,4,3,26,2,0,23,1,3,0.923,0,0,0,-
라모스,1루수,-0.246,2021,LG,37,37,287,4,0,286,24,35,0.987,0,0,0,-
김주성,3루수,-0.258,2021,LG,2,1,12,2,0,1,0,0,0.333,0,0,0,-
이형종,좌익수,-0.28,2021,LG,24,21,178 1/3,1,0,37,2,0,0.975,0,0,0,-
보어,1루수,-0.284,2021,LG,28,27,200,3,0,182,12,21,0.985,0,0,0,-
이천웅,중견수,-0.289,2021,LG,42,30,266 1/3,0,0,60,1,1,1.0,0,0,0,-
이형종,우익수,-0.304,2021,LG,19,14,126 1/3,1,0,22,1,0,0.958,0,0,0,-
김현수,좌익수,-0.551,2021,LG,80,76,615 2/3,0,0,112,1,0,1.0,0,0,0,-
채은성,우익수,-0.654,2021,LG,84,79,641 1/3,1,0,147,4,1,0.993,0,0,0,-
홍창기,중견수,-0.942,2021,LG,116,108,891,2,0,194,3,1,0.99,0,0,0,-
채은성,1루수,,2021,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
이형종,1루수,,2021,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
김용의,3루수,,2021,LG,6,0,7,0,0,1,0,0,1.000,0,0,0,-
김주성,유격수,,2021,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
최민창,우익수,,2021,LG,1,0,2,0,0,1,0,0,1.000,0,0,0,-
김용의,우익수,,2021,LG,5,0,5,0,0,0,0,0,-,0,0,0,-
이주형,우익수,,2021,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
이상호,좌익수,,2021,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
최민창,좌익수,,2021,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
장준원,유격수,,2021,LG,2,0,2,0,0,1,1,0,1.000,0,0,0,-
김용의,2루수,,2021,LG,1,0,1,0,0,0,1,0,1.000,0,0,0,-
장준원,1루수,,2021,LG,1,0,2,0,0,2,0,0,1.000,0,0,0,-
심우준,유격수,1.557,2021,KT,138,129,1065,19,0,210,327,78,0.966,0,0,0,-
장성우,포수,1.47,2021,KT,110,97,813 1/3,7,0,698,43,8,0.991,3,75,19,20.2
오윤석,2루수,0.736,2021,KT,50,28,258,1,0,44,102,21,0.993,0,0,0,-
배정대,중견수,0.463,2021,KT,144,139,1189 1/3,3,0,308,7,1,0.991,0,0,0,-
송민섭,우익수,0.369,2021,KT,48,3,109 1/3,0,0,32,2,1,1.0,0,0,0,-
황재균,3루수,0.366,2021,KT,114,112,938 1/3,16,0,67,178,21,0.939,0,0,0,-
신본기,2루수,0.352,2021,KT,52,30,233 2/3,3,0,52,64,16,0.975,0,0,0,-
호잉,우익수,0.348,2021,KT,68,65,554,3,0,121,4,1,0.977,0,0,0,-
송민섭,좌익수,0.338,2021,KT,58,0,102 1/3,0,0,22,1,0,1.0,0,0,0,-
이홍구,포수,0.288,2021,KT,35,13,143 1/3,0,0,122,7,0,1.0,2,7,4,36.4
허도환,포수,0.212,2021,KT,57,33,290 1/3,1,0,238,13,0,0.996,1,11,3,21.4
오윤석,1루수,0.192,2021,KT,41,17,171 2/3,1,0,150,15,18,0.994,0,0,0,-
홍현빈,좌익수,0.162,2021,KT,23,1,49 2/3,0,0,11,1,0,1.0,0,0,0,-
신본기,유격수,0.112,2021,KT,14,6,53 1/3,0,0,5,13,4,1.0,0,0,0,-
박경수,2루수,0.103,2021,KT,97,60,522,3,0,121,181,43,0.99,0,0,0,-
호잉,중견수,0.101,2021,KT,5,3,26,0,0,8,1,0,1.0,0,0,0,-
신본기,3루수,0.099,2021,KT,47,21,195,1,0,14,45,6,0.983,0,0,0,-
천성호,2루수,0.098,2021,KT,9,4,31 2/3,0,0,4,11,2,1.0,0,0,0,-
강민국,3루수,0.075,2021,KT,1,0,3,0,0,0,3,0,1.000,0,0,0,-
김태훈,좌익수,0.066,2021,KT,5,4,22,0,0,4,1,0,1.0,0,0,0,-
권동진,3루수,0.066,2021,KT,2,0,5,0,0,1,2,1,1.000,0,0,0,-
김준태,포수,0.055,2021,KT,52,32,302,2,0,267,21,3,0.993,2,33,11,25.0
홍현빈,우익수,0.043,2021,KT,2,0,5,0,0,2,0,0,1.000,0,0,0,-
문상철,좌익수,0.042,2021,KT,3,0,3 1/3,0,0,1,0,0,1.000,0,0,0,-
조용호,중견수,0.035,2021,KT,2,2,10,0,0,2,0,0,1.000,0,0,0,-
문상철,1루수,0.034,2021,KT,18,7,66 2/3,0,0,74,3,9,1.0,0,0,0,-
김민혁,중견수,0.033,2021,KT,2,0,4,0,0,1,0,0,1.000,0,0,0,-
고명성,유격수,0.007,2021,KT,4,0,4 2/3,0,0,0,3,0,1.000,0,0,0,-
강민국,2루수,0.004,2021,KT,16,13,105,1,0,24,42,13,0.985,0,0,0,-
문상철,3루수,0.0,2021,KT,1,0,1,0,0,0,0,0,-,0,0,0,-
김병희,1루수,-0.002,2021,KT,2,0,3,0,0,2,0,1,1.000,0,0,0,-
권동진,2루수,-0.014,2021,KT,39,5,96 1/3,3,0,21,29,5,0.943,0,0,0,-
김민혁,좌익수,-0.032,2021,KT,38,30,225 2/3,0,0,48,0,0,1.0,0,0,0,-
강백호,포수,-0.033,2021,KT,1,0,1,0,0,2,0,0,1.000,1,0,0,-
천성호,1루수,-0.062,2021,KT,12,2,37 2/3,1,0,31,0,2,0.969,0,0,0,-
송민섭,중견수,-0.062,2021,KT,17,0,34 2/3,0,0,7,0,0,1.0,0,0,0,-
박승욱,2루수,-0.114,2021,KT,4,2,12,2,0,4,4,1,0.800,0,0,0,-
김건형,우익수,-0.177,2021,KT,11,11,85,0,0,9,1,0,1.0,0,0,0,-
권동진,유격수,-0.196,2021,KT,44,9,140,5,0,25,45,4,0.933,0,0,0,-
김민혁,우익수,-0.205,2021,KT,5,1,14 2/3,1,0,5,0,0,0.833,0,0,0,-
천성호,3루수,-0.21,2021,KT,8,1,21,2,0,0,5,1,0.714,0,0,0,-
김병희,3루수,-0.211,2021,KT,19,10,94 2/3,3,0,8,22,3,0.909,0,0,0,-
김병희,2루수,-0.258,2021,KT,12,7,54 1/3,2,0,6,17,2,0.92,0,0,0,-
김태훈,우익수,-0.303,2021,KT,12,11,91,0,0,17,0,0,1.0,0,0,0,-
강백호,우익수,-0.315,2021,KT,5,4,30 2/3,0,0,5,0,0,1.0,0,0,0,-
유한준,우익수,-0.322,2021,KT,15,11,85,0,0,11,0,0,1.0,0,0,0,-
알몬테,좌익수,-0.396,2021,KT,35,33,241,2,0,52,1,0,0.964,0,0,0,-
강백호,1루수,-0.414,2021,KT,133,128,1068,19,0,1024,105,98,0.983,0,0,0,-
조용호,우익수,-0.538,2021,KT,45,38,289 1/3,0,0,56,2,1,1.0,0,0,0,-
조용호,좌익수,-0.879,2021,KT,104,75,619 1/3,0,0,119,5,1,1.0,0,0,0,-
황재균,1루수,,2021,KT,1,0,2,0,0,2,0,0,1.000,0,0,0,-
김태훈,1루수,,2021,KT,4,0,5,0,0,3,0,1,1.000,0,0,0,-
유한준,좌익수,,2021,KT,1,0,2/3,0,0,0,0,0,-,0,0,0,-
고명성,2루수,,2021,KT,1,0,1,0,0,0,0,0,-,0,0,0,-
심우준,2루수,,2021,KT,1,0,1,0,0,0,0,0,-,0,0,0,-
오윤석,3루수,,2021,KT,5,0,10,0,0,0,3,1,1.0,0,0,0,-
고명성,3루수,,2021,KT,1,0,1,0,0,0,0,0,-,0,0,0,-
박승욱,1루수,,2021,KT,2,0,2,0,0,0,0,0,-,0,0,0,-
오윤석,유격수,,2021,KT,1,0,1,0,0,0,0,0,-,0,0,0,-
최재훈,포수,1.655,2021,한화,108,100,842,1,3,702,62,11,0.999,3,63,25,28.4
장운호,우익수,1.154,2021,한화,59,34,349,0,0,85,3,2,1.0,0,0,0,-
노시환,3루수,0.877,2021,한화,96,94,811,20,0,98,176,27,0.932,0,0,0,-
정진호,좌익수,0.484,2021,한화,41,38,302 2/3,2,0,77,3,1,0.976,0,0,0,-
하주석,유격수,0.427,2021,한화,113,111,923 2/3,14,0,131,231,40,0.963,0,0,0,-
최인호,좌익수,0.362,2021,한화,43,39,325 2/3,0,0,75,1,1,1.0,0,0,0,-
김태연,3루수,0.349,2021,한화,30,26,228,5,0,29,58,6,0.946,0,0,0,-
박정현,2루수,0.319,2021,한화,8,6,56,2,0,13,18,4,0.939,0,0,0,-
김민하,좌익수,0.228,2021,한화,16,11,98 1/3,1,0,27,0,0,0.964,0,0,0,-
김민하,우익수,0.223,2021,한화,20,12,118,1,0,28,1,0,0.967,0,0,0,-
김민하,중견수,0.219,2021,한화,6,5,42,1,0,16,1,0,0.944,0,0,0,-
김지수,우익수,0.202,2021,한화,6,4,30,0,0,11,0,0,1.000,0,0,0,-
노수광,좌익수,0.199,2021,한화,10,7,66,0,0,21,1,0,1.000,0,0,0,-
이도윤,3루수,0.199,2021,한화,18,4,66 2/3,1,0,6,19,2,0.962,0,0,0,-
정민규,1루수,0.121,2021,한화,1,1,8,0,0,6,4,0,1.000,0,0,0,-
조한민,2루수,0.118,2021,한화,9,4,41,1,0,12,10,2,0.957,0,0,0,-
김태연,우익수,0.112,2021,한화,18,17,119,0,0,30,3,0,1.000,0,0,0,-
김태연,2루수,0.092,2021,한화,8,2,34,2,0,10,11,1,0.913,0,0,0,-
박정현,유격수,0.067,2021,한화,17,11,110,1,0,18,27,3,0.978,0,0,0,-
장규현,포수,0.053,2021,한화,4,1,16,0,0,12,0,0,1.000,0,3,0,0.0
페레즈,2루수,0.05,2021,한화,5,5,38,1,0,9,12,2,0.955,0,0,0,-
노시환,1루수,0.05,2021,한화,5,0,12 2/3,0,0,9,1,2,1.000,0,0,0,-
유로결,우익수,0.049,2021,한화,3,2,19,0,0,3,0,0,1.000,0,0,0,-
조한민,중견수,0.046,2021,한화,3,2,16,0,0,4,0,0,1.000,0,0,0,-
페레즈,유격수,0.038,2021,한화,12,10,83,1,0,13,25,4,0.974,0,0,0,-
페레즈,우익수,0.033,2021,한화,6,3,28,0,0,6,0,0,1.000,0,0,0,-
조한민,좌익수,0.015,2021,한화,9,7,54,1,0,15,1,1,0.941,0,0,0,-
이해창,포수,0.011,2021,한화,20,16,149,1,2,112,16,1,0.992,1,13,3,18.8
이성열,1루수,0.008,2021,한화,10,7,64,1,0,46,5,5,0.981,0,0,0,-
정민규,2루수,0.001,2021,한화,1,0,1,0,0,0,0,0,-,0,0,0,-
강상원,우익수,-0.004,2021,한화,9,3,30,0,0,4,0,0,1.000,0,0,0,-
최인호,우익수,-0.004,2021,한화,2,1,10,0,0,2,0,0,1.000,0,0,0,-
정은원,2루수,-0.011,2021,한화,125,122,1015 2/3,13,0,219,279,70,0.975,0,0,0,-
페레즈,좌익수,-0.015,2021,한화,10,9,68,1,0,8,0,0,0.889,0,0,0,-
유로결,좌익수,-0.016,2021,한화,2,1,11,0,0,4,0,0,1.000,0,0,0,-
백용환,1루수,-0.016,2021,한화,2,1,10,0,0,6,0,1,1.000,0,0,0,-
조한민,3루수,-0.023,2021,한화,4,2,20,0,0,5,1,0,1.000,0,0,0,-
김지수,좌익수,-0.025,2021,한화,5,2,20,0,0,3,0,0,1.000,0,0,0,-
조한민,1루수,-0.035,2021,한화,7,6,43,0,0,36,4,5,1.000,0,0,0,-
장지승,좌익수,-0.035,2021,한화,3,2,17,0,0,4,0,0,1.000,0,0,0,-
김지수,중견수,-0.038,2021,한화,1,1,9,0,0,0,0,0,-,0,0,0,-
정은원,유격수,-0.039,2021,한화,1,1,9,0,0,1,0,0,1.000,0,0,0,-
허관회,포수,-0.039,2021,한화,17,9,94,1,0,74,3,0,0.987,2,10,1,9.1
박정현,3루수,-0.041,2021,한화,3,3,24,1,0,2,5,0,0.875,0,0,0,-
노태형,1루수,-0.048,2021,한화,9,8,61,0,0,55,1,7,1.000,0,0,0,-
힐리,1루수,-0.051,2021,한화,62,59,527,5,0,479,42,42,0.99,0,0,0,-
김태연,좌익수,-0.06,2021,한화,4,4,25,0,0,10,0,0,1.000,0,0,0,-
이원석,좌익수,-0.063,2021,한화,2,0,4,0,0,1,0,0,1.000,0,0,0,-
장운호,좌익수,-0.063,2021,한화,34,23,216,0,0,49,0,0,1.0,0,0,0,-
이성곤,1루수,-0.063,2021,한화,40,35,288,4,0,258,15,23,0.986,0,0,0,-
이도윤,유격수,-0.069,2021,한화,21,6,81,3,0,11,16,4,0.900,0,0,0,-
강상원,중견수,-0.073,2021,한화,10,6,60,0,0,15,0,0,1.000,0,0,0,-
박정현,1루수,-0.095,2021,한화,7,7,52,2,0,42,3,3,0.957,0,0,0,-
페레즈,3루수,-0.098,2021,한화,7,6,49,2,0,4,8,1,0.857,0,0,0,-
장지승,우익수,-0.102,2021,한화,18,16,129,1,0,28,0,0,0.966,0,0,0,-
노태형,3루수,-0.114,2021,한화,3,2,14,2,0,1,3,0,0.667,0,0,0,-
이도윤,2루수,-0.119,2021,한화,16,2,38,0,0,5,11,0,1.000,0,0,0,-
이원석,중견수,-0.16,2021,한화,38,31,295,1,0,71,1,1,0.986,0,0,0,-
유로결,중견수,-0.161,2021,한화,29,25,223,0,0,70,1,1,1.0,0,0,0,-
조한민,우익수,-0.166,2021,한화,15,13,96 2/3,0,0,21,0,0,1.000,0,0,0,-
정민규,3루수,-0.169,2021,한화,3,3,19,3,0,2,7,1,0.750,0,0,0,-
페레즈,1루수,-0.189,2021,한화,35,20,199,5,0,159,18,14,0.973,0,0,0,-
송호정,유격수,-0.198,2021,한화,4,2,22,1,0,0,4,0,0.800,0,0,0,-
장운호,중견수,-0.231,2021,한화,23,22,162,0,0,56,2,0,1.0,0,0,0,-
강상원,좌익수,-0.238,2021,한화,16,0,40,0,0,10,0,0,1.000,0,0,0,-
조한민,유격수,-0.263,2021,한화,6,3,27,2,0,2,6,1,0.800,0,0,0,-
노수광,중견수,-0.367,2021,한화,41,37,311,0,0,96,3,0,1.0,0,0,0,-
임종찬,우익수,-0.378,2021,한화,40,38,329,1,0,70,0,0,0.986,0,0,0,-
백용환,포수,-0.437,2021,한화,23,18,157 2/3,1,0,143,11,0,0.994,1,22,3,12.0
송호정,좌익수,,2021,한화,1,0,1,0,0,0,0,0,-,0,0,0,-
송호정,2루수,,2021,한화,1,0,1,0,0,0,0,0,-,0,0,0,-
최재훈,1루수,,2021,한화,1,0,2,0,0,2,0,0,1.000,0,0,0,-
이원석,우익수,,2021,한화,1,0,1,0,0,0,0,0,-,0,0,0,-
한승택,포수,1.108,2021,KIA,82,68,589,5,3,489,53,8,0.991,5,29,16,35.6
박찬호,유격수,1.085,2021,KIA,128,125,1100 1/3,24,0,204,321,74,0.956,0,0,0,-
김민식,포수,0.789,2021,KIA,86,67,606,5,0,471,41,5,0.990,3,55,20,26.7
김규성,유격수,0.595,2021,KIA,13,6,61,0,0,11,23,3,1.000,0,0,0,-
이창진,중견수,0.525,2021,KIA,82,67,558 1/3,0,0,168,1,0,1.000,0,0,0,-
이우성,좌익수,0.396,2021,KIA,60,19,247 2/3,1,0,58,1,1,0.983,0,0,0,-
김호령,중견수,0.37,2021,KIA,61,44,394,0,0,124,2,1,1.000,0,0,0,-
박정우,중견수,0.346,2021,KIA,22,14,130,0,0,43,1,1,1.000,0,0,0,-
류지혁,3루수,0.329,2021,KIA,47,43,359 1/3,6,0,31,75,14,0.946,0,0,0,-
최정용,2루수,0.295,2021,KIA,22,6,77 1/3,0,0,19,27,6,1.000,0,0,0,-
이창진,좌익수,0.169,2021,KIA,22,5,65,1,0,24,0,0,0.960,0,0,0,-
나주환,3루수,0.129,2021,KIA,9,3,43 2/3,0,0,3,7,2,1.000,0,0,0,-
이진영,중견수,0.125,2021,KIA,12,8,76,0,0,20,0,0,1.000,0,0,0,-
강경학,2루수,0.105,2021,KIA,12,4,46,0,0,16,17,4,1.000,0,0,0,-
이창진,우익수,0.096,2021,KIA,3,0,8,0,0,5,0,0,1.000,0,0,0,-
터커,1루수,0.094,2021,KIA,28,27,244 2/3,1,0,212,17,20,0.996,0,0,0,-
최원준,중견수,0.094,2021,KIA,13,10,80 2/3,0,0,21,0,0,1.000,0,0,0,-
박민,유격수,0.048,2021,KIA,14,11,94 2/3,2,0,13,24,6,0.949,0,0,0,-
최형우,좌익수,0.044,2021,KIA,2,1,10,0,0,4,0,0,1.000,0,0,0,-
최정민,2루수,0.041,2021,KIA,6,0,9,0,0,2,1,1,1.000,0,0,0,-
나주환,1루수,0.041,2021,KIA,4,1,10,0,0,10,1,0,1.000,0,0,0,-
최정민,중견수,0.027,2021,KIA,9,1,30,0,0,9,0,0,1.000,0,0,0,-
오정환,2루수,0.026,2021,KIA,3,2,23,0,0,4,7,2,1.000,0,0,0,-
권혁경,포수,0.024,2021,KIA,5,5,41,0,0,22,1,0,1.000,1,5,1,16.7
최정민,좌익수,0.008,2021,KIA,5,2,17,0,0,2,0,0,1.000,0,0,0,-
김선빈,유격수,0.004,2021,KIA,1,0,2,0,0,0,0,0,-,0,0,0,-
최정민,우익수,-0.001,2021,KIA,1,0,2,0,0,0,0,0,-,0,0,0,-
김태진,3루수,-0.013,2021,KIA,93,91,786 2/3,16,0,66,171,16,0.937,0,0,0,-
박정우,우익수,-0.025,2021,KIA,1,0,2,0,0,0,0,0,-,0,0,0,-
이진영,우익수,-0.051,2021,KIA,4,3,31,0,0,5,0,0,1.000,0,0,0,-
오선우,좌익수,-0.057,2021,KIA,6,4,33 1/3,0,0,15,1,1,1.000,0,0,0,-
류지혁,1루수,-0.059,2021,KIA,42,34,312 1/3,2,0,291,17,36,0.994,0,0,0,-
강경학,유격수,-0.06,2021,KIA,4,1,13,1,0,6,4,3,0.909,0,0,0,-
최정용,3루수,-0.065,2021,KIA,6,2,24,2,0,3,5,1,0.800,0,0,0,-
박정우,좌익수,-0.068,2021,KIA,9,2,27,0,0,4,0,0,1.000,0,0,0,-
황윤호,3루수,-0.073,2021,KIA,4,3,29 2/3,2,0,2,4,0,0.750,0,0,0,-
터커,우익수,-0.089,2021,KIA,10,7,52 2/3,1,0,11,0,0,0.917,0,0,0,-
김규성,2루수,-0.109,2021,KIA,33,3,64,2,0,12,27,4,0.951,0,0,0,-
