선수명,포지션,수비 승리 기여도,년도,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
민병헌,우익수,-0.096,2019,롯데,5,2,24,0,0,7,0,0,1.0,0,0,0,-
강로한,3루수,-0.134,2019,롯데,27,23,183 1/3,3,0,18,39,1,0.95,0,0,0,-
배성근,유격수,-0.135,2019,롯데,5,2,18 2/3,0,0,2,8,1,1.0,0,0,0,-
허일,우익수,-0.151,2019,롯데,9,2,25,0,0,3,0,0,1.0,0,0,0,-
한동희,1루수,-0.169,2019,롯데,10,6,54 2/3,1,0,46,5,5,0.981,0,0,0,-
채태인,1루수,-0.178,2019,롯데,53,45,342 1/3,1,0,338,25,30,0.997,0,0,0,-
노수광,중견수,0.995,2019,SK,39,39,286,0,0,97,2,0,1.0,0,0,0,-
김강민,중견수,0.906,2019,SK,123,100,947 1/3,3,0,264,9,2,0.989,0,0,0,-
나주환,2루수,0.78,2019,SK,61,49,399,1,0,96,154,38,0.996,0,0,0,-
강승호,2루수,0.477,2019,SK,9,6,63,0,0,13,19,4,1.000,0,0,0,-
나주환,3루수,0.337,2019,SK,17,5,66,0,0,2,15,1,1.000,0,0,0,-
최준우,2루수,0.279,2019,SK,12,11,76,0,0,15,25,4,1.000,0,0,0,-
정현,2루수,0.259,2019,SK,12,6,61 1/3,0,0,21,16,8,1.000,0,0,0,-
김재현,중견수,0.206,2019,SK,11,5,56,0,0,18,0,0,1.000,0,0,0,-
노수광,우익수,0.188,2019,SK,33,22,208,0,0,52,0,0,1.0,0,0,0,-
안상현,2루수,0.15,2019,SK,55,16,250 2/3,6,0,53,92,18,0.96,0,0,0,-
최민재,우익수,0.126,2019,SK,1,1,6,0,0,3,0,0,1.000,0,0,0,-
로맥,3루수,0.117,2019,SK,10,6,67,1,0,8,13,1,0.955,0,0,0,-
최경모,유격수,0.108,2019,SK,10,1,23,0,0,2,8,2,1.000,0,0,0,-
나주환,1루수,0.101,2019,SK,11,6,63,0,0,56,1,6,1.000,0,0,0,-
김성현,유격수,0.094,2019,SK,144,132,1143 2/3,26,0,179,358,83,0.954,0,0,0,-
안상현,유격수,0.091,2019,SK,13,3,42 1/3,0,0,9,7,2,1.000,0,0,0,-
최항,2루수,0.087,2019,SK,43,38,280,3,0,65,80,15,0.98,0,0,0,-
이현석,포수,0.049,2019,SK,2,1,9,0,0,7,0,0,1.000,0,0,0,-
김재현,좌익수,0.03,2019,SK,14,1,26,0,0,4,0,0,1.000,0,0,0,-
정현,유격수,0.022,2019,SK,14,5,45,0,0,7,12,5,1.000,0,0,0,-
정진기,좌익수,0.019,2019,SK,2,0,6,0,0,1,0,0,1.000,0,0,0,-
배영섭,좌익수,0.017,2019,SK,19,13,119 2/3,0,0,26,0,0,1.000,0,0,0,-
강승호,유격수,0.017,2019,SK,6,3,29,1,0,5,8,2,0.929,0,0,0,-
배영섭,중견수,0.0,2019,SK,2,0,3,0,0,0,0,0,-,0,0,0,-
임재현,좌익수,-0.005,2019,SK,3,0,5,0,0,1,0,0,1.000,0,0,0,-
임재현,우익수,-0.006,2019,SK,1,1,6,0,0,0,0,0,-,0,0,0,-
남태혁,1루수,-0.024,2019,SK,2,2,13,0,0,12,0,1,1.000,0,0,0,-
최준우,3루수,-0.027,2019,SK,1,0,2,0,0,0,0,0,-,0,0,0,-
최승준,1루수,-0.037,2019,SK,4,2,26,0,0,21,4,0,1.000,0,0,0,-
고종욱,좌익수,-0.042,2019,SK,67,65,524 2/3,3,0,113,0,0,0.974,0,0,0,-
최경모,2루수,-0.056,2019,SK,7,0,24,2,0,6,6,1,0.857,0,0,0,-
김창평,유격수,-0.066,2019,SK,2,0,4,0,0,1,1,0,1.000,0,0,0,-
허도환,포수,-0.067,2019,SK,56,22,242 1/3,2,1,218,19,3,0.992,0,21,4,16.0
정의윤,좌익수,-0.072,2019,SK,29,24,208,0,0,41,0,0,1.0,0,0,0,-
최항,1루수,-0.073,2019,SK,4,3,33,0,0,31,1,5,1.000,0,0,0,-
정진기,우익수,-0.079,2019,SK,9,3,35,0,0,9,0,0,1.000,0,0,0,-
배영섭,우익수,-0.088,2019,SK,6,5,37,0,0,5,0,0,1.000,0,0,0,-
김재현,우익수,-0.129,2019,SK,35,1,59 2/3,0,0,7,0,0,1.0,0,0,0,-
김창평,2루수,-0.164,2019,SK,17,15,122,0,0,29,47,11,1.000,0,0,0,-
박정권,1루수,-0.193,2019,SK,7,4,42 1/3,0,0,36,1,3,1.000,0,0,0,-
정의윤,우익수,-0.386,2019,SK,23,21,168,1,0,28,0,0,0.966,0,0,0,-
최정,3루수,-0.419,2019,SK,134,133,1153,14,0,93,211,21,0.956,0,0,0,-
노수광,좌익수,-0.777,2019,SK,70,40,402,3,0,99,5,0,0.972,0,0,0,-
이재원,포수,-0.971,2019,SK,136,121,1041,6,0,889,58,4,0.994,3,84,19,18.4
한유섬,우익수,-1.135,2019,SK,93,89,772 2/3,4,0,166,11,2,0.978,0,0,0,-
로맥,1루수,-2.391,2019,SK,130,127,1113 1/3,3,0,1022,49,103,0.997,0,0,0,-
최재훈,포수,1.728,2019,한화,133,126,1022 2/3,6,3,788,76,17,0.993,8,84,31,27.0
호잉,우익수,1.007,2019,한화,88,65,606 2/3,2,0,141,7,4,0.987,0,0,0,-
김민하,좌익수,0.533,2019,한화,50,25,257 2/3,2,0,64,3,0,0.971,0,0,0,-
장진혁,우익수,0.257,2019,한화,18,15,127 1/3,0,0,31,1,0,1.000,0,0,0,-
양성우,우익수,0.252,2019,한화,12,6,62,0,0,20,1,0,1.000,0,0,0,-
송광민,3루수,0.2,2019,한화,120,115,974,16,0,79,218,33,0.949,0,0,0,-
이시원,중견수,0.185,2019,한화,11,0,28,0,0,10,0,0,1.000,0,0,0,-
김종민,포수,0.179,2019,한화,10,5,50 2/3,0,0,42,5,0,1.000,0,4,0,0.0
김회성,3루수,0.177,2019,한화,18,10,96 2/3,1,0,7,25,5,0.970,0,0,0,-
김민하,우익수,0.173,2019,한화,14,3,40,0,0,12,1,0,1.000,0,0,0,-
강경학,1루수,0.116,2019,한화,18,5,69,0,0,70,3,7,1.000,0,0,0,-
이원석,중견수,0.106,2019,한화,4,0,10,0,0,4,0,0,1.000,0,0,0,-
김인환,1루수,0.077,2019,한화,17,14,97,1,0,83,5,5,0.989,0,0,0,-
박한결,유격수,0.057,2019,한화,7,2,29,0,0,5,8,1,1.000,0,0,0,-
김민하,중견수,0.041,2019,한화,10,5,46 1/3,0,0,11,0,0,1.000,0,0,0,-
김창혁,포수,0.039,2019,한화,2,0,6,0,0,5,0,0,1.000,0,0,0,-
하주석,유격수,0.013,2019,한화,5,5,38,2,0,10,11,2,0.913,0,0,0,-
이시원,우익수,0.009,2019,한화,2,0,5,0,0,1,0,0,1.000,0,0,0,-
호잉,중견수,0.007,2019,한화,61,57,433 2/3,0,0,132,2,0,1.0,0,0,0,-
김회성,2루수,0.001,2019,한화,1,0,2,0,0,1,1,1,1.000,0,0,0,-
변우혁,3루수,0.0,2019,한화,1,0,2,0,0,0,0,0,-,0,0,0,-
박준혁,좌익수,-0.002,2019,한화,1,0,5,0,0,0,0,0,-,0,0,0,-
이창열,유격수,-0.002,2019,한화,1,0,3,0,0,0,0,0,-,0,0,0,-
이원석,좌익수,-0.004,2019,한화,2,0,5,0,0,0,0,0,-,0,0,0,-
이창열,2루수,-0.005,2019,한화,1,0,3,0,0,0,0,0,-,0,0,0,-
오선진,유격수,-0.009,2019,한화,120,113,954 2/3,12,0,160,303,69,0.975,0,0,0,-
이창열,3루수,-0.01,2019,한화,2,1,9,0,0,1,3,0,1.000,0,0,0,-
장운호,우익수,-0.02,2019,한화,2,1,11,0,0,1,0,0,1.000,0,0,0,-
노시환,유격수,-0.023,2019,한화,22,4,60,0,0,11,21,7,1.000,0,0,0,-
이성열,좌익수,-0.026,2019,한화,2,0,4,0,0,0,0,0,-,0,0,0,-
오선진,2루수,-0.031,2019,한화,3,3,18,0,0,6,7,3,1.000,0,0,0,-
정은원,2루수,-0.033,2019,한화,142,137,1192 2/3,13,0,299,421,115,0.982,0,0,0,-
김태연,3루수,-0.034,2019,한화,5,0,11,1,0,2,1,0,0.750,0,0,0,-
이시원,좌익수,-0.045,2019,한화,8,5,39 1/3,0,0,9,0,0,1.000,0,0,0,-
김민하,1루수,-0.053,2019,한화,1,0,2,0,0,1,0,0,1.000,0,0,0,-
오선진,3루수,-0.059,2019,한화,4,0,9,0,0,1,2,0,1.000,0,0,0,-
장운호,좌익수,-0.06,2019,한화,4,1,14,0,0,1,1,0,1.000,0,0,0,-
최진행,좌익수,-0.078,2019,한화,44,36,267,0,0,68,0,0,1.0,0,0,0,-
백진우,우익수,-0.092,2019,한화,5,5,25 2/3,0,0,6,0,0,1.000,0,0,0,-
양성우,중견수,-0.096,2019,한화,1,1,8,0,0,0,0,0,-,0,0,0,-
강경학,유격수,-0.133,2019,한화,27,17,153,3,0,31,51,18,0.965,0,0,0,-
강경학,2루수,-0.144,2019,한화,13,4,51,1,0,20,14,6,0.971,0,0,0,-
백진우,좌익수,-0.157,2019,한화,11,11,81,0,0,16,1,0,1.000,0,0,0,-
변우혁,1루수,-0.17,2019,한화,27,14,133,1,0,124,12,18,0.993,0,0,0,-
노시환,포수,-0.173,2019,한화,1,0,3,0,0,2,0,0,1.000,0,1,0,0.0
노시환,1루수,-0.21,2019,한화,36,24,201 2/3,2,0,202,13,19,0.991,0,0,0,-
정근우,1루수,-0.247,2019,한화,30,24,206 2/3,4,0,192,11,22,0.981,0,0,0,-
김선빈,유격수,0.855,2019,KIA,110,100,835 2/3,9,0,143,266,63,0.978,0,0,0,-
한승택,포수,0.822,2019,KIA,103,83,702,5,0,553,43,4,0.992,3,61,18,22.8
박찬호,유격수,0.807,2019,KIA,63,41,379 1/3,5,0,85,136,31,0.978,0,0,0,-
백용환,포수,0.342,2019,KIA,20,11,104 1/3,2,0,84,10,1,0.979,1,9,5,35.7
이창진,2루수,0.163,2019,KIA,8,5,45,0,0,9,14,5,1.000,0,0,0,-
해즐베이커,좌익수,0.156,2019,KIA,2,1,10,0,0,3,1,1,1.000,0,0,0,-
한준수,포수,0.14,2019,KIA,7,5,39,0,0,29,5,0,1.000,0,6,2,25.0
홍재호,2루수,0.137,2019,KIA,7,4,42,1,0,6,18,3,0.960,0,0,0,-
황윤호,3루수,0.125,2019,KIA,23,11,110,2,0,15,21,0,0.947,0,0,0,-
류승현,1루수,0.102,2019,KIA,34,25,197 2/3,0,0,191,18,15,1.000,0,0,0,-
최형우,좌익수,0.08,2019,KIA,45,44,350,0,0,88,1,0,1.000,0,0,0,-
박찬호,2루수,0.074,2019,KIA,11,7,69 2/3,1,0,25,23,8,0.980,0,0,0,-
최정용,2루수,0.062,2019,KIA,6,2,27,0,0,1,7,1,1.000,0,0,0,-
이우성,중견수,0.056,2019,KIA,3,3,22,0,0,8,0,0,1.000,0,0,0,-
황윤호,2루수,0.056,2019,KIA,32,16,152 2/3,4,0,33,49,12,0.953,0,0,0,-
이진영,우익수,0.055,2019,KIA,4,3,25,0,0,8,0,0,1.000,0,0,0,-
최정민,중견수,0.043,2019,KIA,1,1,6,0,0,2,0,0,1.000,0,0,0,-
신범수,포수,0.038,2019,KIA,31,12,126 2/3,1,0,101,16,0,0.992,1,10,6,37.5
유재신,우익수,0.032,2019,KIA,6,1,16,0,0,7,0,0,1.000,0,0,0,-
유재신,중견수,0.032,2019,KIA,7,1,18,0,0,3,0,0,1.000,0,0,0,-
이범호,3루수,0.031,2019,KIA,1,1,5,0,0,0,1,0,1.000,0,0,0,-
박준태,좌익수,0.029,2019,KIA,3,0,3 2/3,0,0,2,0,0,1.000,0,0,0,-
박준태,중견수,0.025,2019,KIA,7,2,18 2/3,0,0,5,0,0,1.000,0,0,0,-
이진영,중견수,0.014,2019,KIA,1,1,8,0,0,2,0,0,1.000,0,0,0,-
홍재호,유격수,0.012,2019,KIA,3,0,7,0,0,1,0,0,1.000,0,0,0,-
황대인,3루수,0.006,2019,KIA,1,0,2,0,0,0,1,0,1.000,0,0,0,-
오선우,1루수,0.005,2019,KIA,1,0,5,0,0,5,0,0,1.000,0,0,0,-
이인행,우익수,0.003,2019,KIA,8,6,37,0,0,7,0,0,1.000,0,0,0,-
최정민,2루수,0.002,2019,KIA,1,0,3,0,0,0,0,0,-,0,0,0,-
윤해진,3루수,0.0,2019,KIA,1,0,3,0,0,0,0,0,-,0,0,0,-
류승현,우익수,-0.001,2019,KIA,1,0,1,0,0,0,0,0,-,0,0,0,-
오정환,1루수,-0.002,2019,KIA,2,0,4,0,0,5,0,1,1.000,0,0,0,-
유재신,1루수,-0.004,2019,KIA,2,0,7,0,0,9,0,0,1.000,0,0,0,-
최정민,좌익수,-0.005,2019,KIA,1,1,3,0,0,1,0,0,1.000,0,0,0,-
문선재,우익수,-0.005,2019,KIA,2,2,13 1/3,0,0,2,0,0,1.000,0,0,0,-
최원준,유격수,-0.007,2019,KIA,3,0,6,0,0,2,0,0,1.000,0,0,0,-
문선재,좌익수,-0.008,2019,KIA,13,8,75,0,0,14,0,0,1.000,0,0,0,-
박찬호,3루수,-0.016,2019,KIA,92,82,692,10,0,76,137,9,0.955,0,0,0,-
최정용,1루수,-0.031,2019,KIA,1,1,7,1,0,10,0,0,0.909,0,0,0,-
고장혁,1루수,-0.037,2019,KIA,3,2,17,0,0,15,4,0,1.000,0,0,0,-
류승현,좌익수,-0.047,2019,KIA,2,1,9,0,0,0,0,0,-,0,0,0,-
이범호,1루수,-0.059,2019,KIA,3,1,10,0,0,5,1,0,1.000,0,0,0,-
이진영,좌익수,-0.059,2019,KIA,4,0,7,0,0,1,0,0,1.000,0,0,0,-
최원준,1루수,-0.066,2019,KIA,8,1,25 2/3,0,0,25,0,0,1.000,0,0,0,-
황윤호,유격수,-0.1,2019,KIA,10,3,35,0,0,1,11,2,1.000,0,0,0,-
오정환,3루수,-0.121,2019,KIA,7,2,24 2/3,0,0,1,2,0,1.000,0,0,0,-
황대인,1루수,-0.131,2019,KIA,8,5,46,0,0,40,3,6,1.000,0,0,0,-
심우준,유격수,2.325,2019,KT,124,113,976 1/3,9,0,213,290,77,0.982,0,0,0,-
박경수,2루수,1.973,2019,KT,126,121,983 2/3,9,0,222,349,81,0.984,0,0,0,-
황재균,3루수,1.889,2019,KT,117,112,964,10,0,103,215,22,0.97,0,0,0,-
장성우,포수,1.35,2019,KT,125,107,911 2/3,5,0,626,54,4,0.993,10,60,24,28.6
배정대,중견수,0.487,2019,KT,35,10,149 1/3,1,0,49,1,1,0.98,0,0,0,-
박승욱,1루수,0.464,2019,KT,52,25,252 1/3,2,0,265,21,27,0.993,0,0,0,-
김민혁,좌익수,0.382,2019,KT,96,85,710 2/3,4,0,160,1,1,0.976,0,0,0,-
송민섭,좌익수,0.374,2019,KT,29,3,63 1/3,0,0,19,1,0,1.0,0,0,0,-
황재균,유격수,0.351,2019,KT,9,6,54,1,0,12,18,4,0.968,0,0,0,-
김민혁,중견수,0.277,2019,KT,27,25,192,0,0,57,0,0,1.0,0,0,0,-
안승한,포수,0.229,2019,KT,36,11,119,2,0,88,5,0,0.979,1,8,2,20.0
박승욱,2루수,0.199,2019,KT,42,17,200,2,0,50,54,16,0.981,0,0,0,-
심우준,3루수,0.185,2019,KT,11,1,32 1/3,1,0,1,13,0,0.933,0,0,0,-
김진곤,좌익수,0.181,2019,KT,7,2,27 1/3,0,0,8,0,0,1.000,0,0,0,-
고명성,유격수,0.169,2019,KT,13,1,35 2/3,1,0,3,18,4,0.955,0,0,0,-
송민섭,중견수,0.167,2019,KT,21,2,39 1/3,0,0,17,0,0,1.000,0,0,0,-
송민섭,우익수,0.146,2019,KT,37,1,80 1/3,0,0,22,1,0,1.0,0,0,0,-
로하스,우익수,0.143,2019,KT,6,1,20 2/3,0,0,7,0,0,1.000,0,0,0,-
배정대,우익수,0.137,2019,KT,10,0,15 1/3,0,0,6,0,0,1.000,0,0,0,-
로하스,좌익수,0.105,2019,KT,44,40,317 1/3,0,0,72,4,0,1.0,0,0,0,-
오태곤,좌익수,0.078,2019,KT,9,6,48 2/3,0,0,8,0,0,1.000,0,0,0,-
이준수,포수,0.076,2019,KT,32,14,141 2/3,2,0,96,10,0,0.981,1,16,3,15.8
강백호,1루수,0.06,2019,KT,1,0,3,0,0,1,1,0,1.000,0,0,0,-
이대형,중견수,0.057,2019,KT,1,0,5,0,0,2,0,0,1.000,0,0,0,-
강민국,3루수,0.053,2019,KT,13,1,31 2/3,1,0,6,5,0,0.917,0,0,0,-
심우준,2루수,0.047,2019,KT,7,3,31 1/3,1,0,6,12,2,0.947,0,0,0,-
김병희,3루수,0.044,2019,KT,3,2,17,0,0,2,5,0,1.000,0,0,0,-
배정대,좌익수,0.039,2019,KT,20,3,48 2/3,0,0,9,1,0,1.000,0,0,0,-
박민석,유격수,0.029,2019,KT,2,0,2,0,0,0,1,0,1.000,0,0,0,-
박승욱,3루수,0.026,2019,KT,12,8,70 2/3,0,0,2,15,3,1.000,0,0,0,-
오태곤,우익수,0.024,2019,KT,2,0,7,0,0,1,0,0,1.000,0,0,0,-
고명성,2루수,0.023,2019,KT,9,0,15 1/3,0,0,2,8,1,1.000,0,0,0,-
김진곤,중견수,0.011,2019,KT,5,3,19,0,0,5,0,0,1.000,0,0,0,-
유한준,좌익수,0.008,2019,KT,1,1,6,0,0,0,0,0,-,0,0,0,-
이해창,포수,0.006,2019,KT,25,12,103 1/3,1,0,68,10,1,0.987,3,6,5,45.5
김영환,유격수,-0.001,2019,KT,1,1,8,0,0,2,1,0,1.000,0,0,0,-
김진곤,우익수,-0.001,2019,KT,2,0,4,0,0,0,0,0,-,0,0,0,-
강백호,좌익수,-0.002,2019,KT,1,0,4,0,0,0,0,0,-,0,0,0,-
윤석민,3루수,-0.01,2019,KT,22,18,129 2/3,4,0,12,22,0,0.895,0,0,0,-
윤석민,1루수,-0.021,2019,KT,31,20,179,1,0,179,11,21,0.995,0,0,0,-
로하스,1루수,-0.035,2019,KT,1,0,3,0,0,1,0,0,1.000,0,0,0,-
황재균,1루수,-0.038,2019,KT,4,1,8 2/3,0,0,12,0,1,1.000,0,0,0,-
김영환,2루수,-0.044,2019,KT,7,2,20,0,0,2,5,0,1.000,0,0,0,-
조용호,우익수,-0.049,2019,KT,27,22,181 1/3,0,0,42,1,0,1.000,0,0,0,-
박승욱,유격수,-0.054,2019,KT,8,2,29,1,0,7,6,1,0.929,0,0,0,-
안치영,2루수,-0.056,2019,KT,1,0,4,0,0,1,2,0,1.000,0,0,0,-
강민국,2루수,-0.097,2019,KT,11,4,38,3,0,7,12,1,0.864,0,0,0,-
